-2.27037388,31.68708643,842.11,1614071380,0.0,59.5,---
-2.27037415,31.68708623,842.07,1614071381,0.1,59.5,---
-2.27037316,31.68708854,842.04,1614071382,0.1,59.5,---
-2.27037162,31.68708973,842.05,1614071383,0.1,59.5,---
-2.27037089,31.68708886,842.04,1614071384,0.1,59.5,---
-2.27037064,31.68708933,842.05,1614071385,0.0,59.5,---
-2.27037108,31.68709021,842.04,1614071386,0.0,59.5,---
-2.27037171,31.68709189,842.04,1614071387,0.0,59.5,---
-2.27037286,31.68709269,842.05,1614071388,0.0,59.5,---
-2.27037224,31.68709069,841.93,1614071389,0.0,59.5,---
-2.27037040,31.68709135,841.81,1614071390,0.1,78.9,---
-2.27037050,31.68709090,841.74,1614071391,0.0,78.9,---
-2.27037222,31.68708865,841.66,1614071392,0.1,78.9,---
-2.27037417,31.68708748,841.66,1614071393,0.1,78.9,---
-2.27037405,31.68708726,841.60,1614071394,0.0,78.9,---
-2.27037504,31.68708776,841.59,1614071395,0.1,78.9,---
-2.27037568,31.68708778,841.60,1614071396,0.1,78.9,---
-2.27037554,31.68708881,841.56,1614071397,0.1,78.9,---
-2.27037542,31.68708934,841.51,1614071398,0.0,78.9,---
-2.27037547,31.68709011,841.51,1614071399,0.0,78.9,---
-2.27037537,31.68709030,841.50,1614071400,0.0,78.9,---
-2.27037611,31.68709073,841.52,1614071401,0.1,78.9,---
-2.27037668,31.68709161,841.54,1614071402,0.1,338.8,---
-2.27037611,31.68709151,841.59,1614071403,0.1,338.8,---
-2.27037693,31.68709025,841.67,1614071404,0.1,338.8,---
-2.27037794,31.68709120,841.73,1614071405,0.1,338.8,---
-2.27037857,31.68709166,841.75,1614071406,0.1,338.8,---
-2.27037970,31.68709252,841.80,1614071407,0.1,338.8,---
-2.27038030,31.68709363,841.83,1614071408,0.1,344.9,---
-2.27038079,31.68709397,841.80,1614071409,0.1,344.9,---
-2.27038090,31.68709384,841.81,1614071410,0.0,344.9,---
-2.27038043,31.68709394,841.81,1614071411,0.0,344.9,---
-2.27038167,31.68709340,841.82,1614071412,0.0,344.9,---
-2.27038248,31.68709194,841.84,1614071413,0.1,344.9,---
-2.27038219,31.68709170,841.83,1614071414,0.0,344.9,---
-2.27038225,31.68709142,841.80,1614071415,0.0,344.9,---
-2.27038164,31.68709132,841.82,1614071416,0.0,344.9,---
-2.27038166,31.68709153,841.84,1614071417,0.0,344.9,---
-2.27038160,31.68709146,841.81,1614071418,0.0,344.9,---
-2.27038259,31.68709126,841.82,1614071419,0.1,344.9,---
-2.27038320,31.68709118,841.84,1614071420,0.0,344.9,---
-2.27038343,31.68709090,841.88,1614071421,0.0,344.9,---
-2.27038393,31.68708960,841.91,1614071422,0.1,173.8,---
-2.27038396,31.68708922,841.98,1614071423,0.1,173.8,---
-2.27038488,31.68708945,842.01,1614071424,0.0,173.8,---
-2.27038502,31.68708982,842.01,1614071425,0.0,173.8,---
-2.27038584,31.68708983,841.99,1614071426,0.0,173.8,---
-2.27038659,31.68708985,841.99,1614071427,0.0,173.8,---
-2.27038723,31.68709011,842.00,1614071428,0.0,173.8,---
-2.27038741,31.68709108,841.99,1614071429,0.0,173.8,---
-2.27038744,31.68709155,842.01,1614071430,0.0,173.8,---
-2.27038737,31.68709205,842.04,1614071431,0.0,173.8,---
-2.27038734,31.68709251,842.05,1614071432,0.0,173.8,---
-2.27038746,31.68709303,842.05,1614071433,0.0,173.8,---
-2.27038727,31.68709303,842.12,1614071434,0.0,173.8,---
-2.27038728,31.68709312,842.13,1614071435,0.0,173.8,---
-2.27038697,31.68709319,842.11,1614071436,0.0,173.8,---
-2.27038659,31.68709328,842.12,1614071437,0.0,173.8,---
-2.27038608,31.68709322,842.11,1614071438,0.0,173.8,---
-2.27038573,31.68709315,842.08,1614071439,0.0,173.8,---
-2.27038546,31.68709327,842.05,1614071440,0.0,173.8,---
-2.27038517,31.68709346,842.02,1614071441,0.0,173.8,---
-2.27038524,31.68709371,842.00,1614071442,0.0,173.8,---
-2.27038506,31.68709408,841.99,1614071443,0.0,173.8,---
-2.27038483,31.68709457,841.98,1614071444,0.0,173.8,---
-2.27038473,31.68709508,841.95,1614071445,0.0,173.8,---
-2.27038442,31.68709540,841.90,1614071446,0.0,173.8,---
-2.27038424,31.68709534,841.82,1614071447,0.0,173.8,---
-2.27038394,31.68709536,841.75,1614071448,0.0,173.8,---
-2.27038397,31.68709491,841.75,1614071449,0.0,173.8,---
-2.27038341,31.68709468,841.73,1614071450,0.0,173.8,---
-2.27038349,31.68709437,841.72,1614071451,0.0,173.8,---
-2.27038402,31.68709381,841.71,1614071452,0.0,173.8,---
-2.27038417,31.68709339,841.70,1614071453,0.0,173.8,---
-2.27038362,31.68709355,841.67,1614071454,0.0,173.8,---
-2.27038293,31.68709330,841.66,1614071455,0.0,173.8,---
-2.27038247,31.68709314,841.61,1614071456,0.0,173.8,---
-2.27038210,31.68709293,841.58,1614071457,0.0,173.8,---
-2.27038204,31.68709294,841.52,1614071458,0.0,173.8,---
-2.27038216,31.68709330,841.34,1614071459,0.0,173.8,---
-2.27038195,31.68709239,841.39,1614071460,0.0,173.8,---
-2.27038181,31.68709206,841.32,1614071461,0.0,173.8,---
-2.27038176,31.68709169,841.27,1614071462,0.0,173.8,---
-2.27038169,31.68709129,841.21,1614071463,0.0,173.8,---
-2.27038159,31.68709100,841.12,1614071464,0.0,173.8,---
-2.27038148,31.68709060,841.06,1614071465,0.0,173.8,---
-2.27038147,31.68709037,841.00,1614071466,0.0,173.8,---
-2.27038105,31.68709049,840.94,1614071467,0.0,173.8,---
-2.27038087,31.68709057,840.93,1614071468,0.0,173.8,---
-2.27038087,31.68709054,840.90,1614071469,0.0,173.8,---
-2.27038062,31.68709063,840.88,1614071470,0.0,173.8,---
-2.27038046,31.68709023,840.86,1614071471,0.0,173.8,---
-2.27038004,31.68709006,840.84,1614071472,0.0,173.8,---
-2.27037972,31.68709017,840.81,1614071473,0.0,173.8,---
-2.27037976,31.68709058,840.79,1614071474,0.0,173.8,---
-2.27037986,31.68709047,840.79,1614071475,0.0,173.8,---
-2.27037993,31.68709033,840.80,1614071476,0.0,173.8,---
-2.27037994,31.68709057,840.77,1614071477,0.0,173.8,---
-2.27037985,31.68709088,840.74,1614071478,0.0,173.8,---
-2.27037983,31.68709093,840.72,1614071479,0.0,173.8,---
-2.27037981,31.68709094,840.71,1614071480,0.0,173.8,---
-2.27038004,31.68709106,840.72,1614071481,0.0,173.8,---
-2.27038016,31.68709126,840.73,1614071482,0.0,173.8,---
-2.27038024,31.68709142,840.75,1614071483,0.0,173.8,---
-2.27037998,31.68709131,840.74,1614071484,0.0,173.8,---
-2.27037971,31.68709126,840.72,1614071485,0.0,173.8,---
-2.27037949,31.68709128,840.71,1614071486,0.0,173.8,---
-2.27037950,31.68709130,840.69,1614071487,0.0,173.8,---
-2.27037953,31.68709112,840.66,1614071488,0.0,173.8,---
-2.27037922,31.68709102,840.65,1614071489,0.0,173.8,---
-2.27037895,31.68709101,840.65,1614071490,0.0,173.8,---
-2.27037867,31.68709099,840.65,1614071491,0.0,173.8,---
-2.27037838,31.68709121,840.64,1614071492,0.0,173.8,---
-2.27037819,31.68709140,840.65,1614071493,0.0,173.8,---
-2.27037826,31.68709148,840.65,1614071494,0.0,173.8,---
-2.27037787,31.68709161,840.63,1614071495,0.0,173.8,---
-2.27037784,31.68709170,840.60,1614071496,0.0,173.8,---
-2.27037785,31.68709175,840.58,1614071497,0.0,173.8,---
-2.27037746,31.68709157,840.59,1614071498,0.0,173.8,---
-2.27037711,31.68709130,840.59,1614071499,0.0,173.8,---
-2.27037695,31.68709142,840.57,1614071500,0.0,173.8,---
-2.27037666,31.68709081,840.63,1614071501,0.0,173.8,---
-2.27037664,31.68709060,840.67,1614071502,0.0,173.8,---
-2.27037643,31.68709063,840.71,1614071503,0.0,173.8,---
-2.27037596,31.68709058,840.73,1614071504,0.0,173.8,---
-2.27037537,31.68709068,840.74,1614071505,0.0,173.8,---
-2.27037479,31.68709115,840.76,1614071506,0.1,173.8,---
-2.27037365,31.68709209,840.73,1614071507,0.1,27.4,---
-2.27037231,31.68709313,840.73,1614071508,0.1,25.2,---
-2.27037201,31.68709330,840.68,1614071509,0.1,25.2,---
-2.27037254,31.68709346,840.61,1614071510,0.1,25.2,---
-2.27037274,31.68709390,840.56,1614071511,0.1,25.2,---
-2.27037219,31.68709448,840.52,1614071512,0.1,25.2,---
-2.27037200,31.68709378,840.48,1614071513,0.0,25.2,---
-2.27037196,31.68709383,840.46,1614071514,0.0,25.2,---
-2.27037155,31.68709386,840.49,1614071515,0.0,25.2,---
-2.27037097,31.68709358,840.48,1614071516,0.1,25.2,---
-2.27037159,31.68709482,840.42,1614071517,0.1,315.6,---
-2.27037245,31.68709532,840.40,1614071518,0.1,315.6,---
-2.27037182,31.68709654,840.38,1614071519,0.1,315.6,---
-2.27037149,31.68709690,840.37,1614071520,0.0,315.6,---
-2.27037249,31.68709692,840.34,1614071521,0.1,315.6,---
-2.27037226,31.68709771,840.31,1614071522,0.0,315.6,---
-2.27037256,31.68709794,840.30,1614071523,0.0,315.6,---
-2.27037278,31.68709803,840.28,1614071524,0.0,315.6,---
-2.27037307,31.68709811,840.24,1614071525,0.0,315.6,---
-2.27037292,31.68709808,840.22,1614071526,0.0,315.6,---
-2.27037274,31.68709778,840.19,1614071527,0.0,315.6,---
-2.27037278,31.68709775,840.16,1614071528,0.0,315.6,---
-2.27037298,31.68709801,840.13,1614071529,0.0,315.6,---
-2.27037305,31.68709794,840.14,1614071530,0.0,315.6,---
-2.27037308,31.68709768,840.16,1614071531,0.0,315.6,---
-2.27037264,31.68709749,840.21,1614071532,0.0,315.6,---
-2.27037260,31.68709736,840.19,1614071533,0.0,315.6,---
-2.27037240,31.68709711,840.19,1614071534,0.0,315.6,---
-2.27037214,31.68709669,840.17,1614071535,0.0,315.6,---
-2.27037209,31.68709654,840.17,1614071536,0.0,315.6,---
-2.27037217,31.68709655,840.17,1614071537,0.0,315.6,---
-2.27037247,31.68709652,840.21,1614071538,0.0,315.6,---
-2.27037255,31.68709654,840.24,1614071539,0.0,315.6,---
-2.27037302,31.68709636,840.24,1614071540,0.0,315.6,---
-2.27037284,31.68709668,840.23,1614071541,0.0,315.6,---
-2.27037324,31.68709741,840.20,1614071542,0.1,315.6,---
-2.27037396,31.68709753,840.15,1614071543,0.0,315.6,---
-2.27037374,31.68709715,840.09,1614071544,0.0,315.6,---
-2.27037348,31.68709717,840.04,1614071545,0.0,315.6,---
-2.27037344,31.68709702,840.02,1614071546,0.0,315.6,---
-2.27037310,31.68709685,839.99,1614071547,0.0,315.6,---
-2.27037278,31.68709668,839.96,1614071548,0.0,315.6,---
-2.27037293,31.68709672,839.91,1614071549,0.0,315.6,---
-2.27037285,31.68709617,839.90,1614071550,0.0,315.6,---
-2.27037250,31.68709577,839.88,1614071551,0.0,315.6,---
-2.27037238,31.68709515,839.87,1614071552,0.0,315.6,---
-2.27037191,31.68709466,839.83,1614071553,0.0,315.6,---
-2.27037175,31.68709409,839.80,1614071554,0.0,315.6,---
-2.27037158,31.68709339,839.77,1614071555,0.0,315.6,---
-2.27037112,31.68709303,839.72,1614071556,0.0,315.6,---
-2.27037076,31.68709281,839.65,1614071557,0.0,315.6,---
-2.27037050,31.68709274,839.64,1614071558,0.0,315.6,---
-2.27037020,31.68709263,839.62,1614071559,0.0,315.6,---
-2.27036951,31.68709196,839.69,1614071560,0.0,315.6,---
-2.27036884,31.68709179,839.67,1614071561,0.0,315.6,---
-2.27036834,31.68709162,839.66,1614071562,0.0,315.6,---
-2.27036795,31.68709127,839.65,1614071563,0.0,315.6,---
-2.27036761,31.68709143,839.62,1614071564,0.0,315.6,---
-2.27036736,31.68709156,839.61,1614071565,0.0,315.6,---
-2.27036730,31.68709179,839.60,1614071566,0.0,315.6,---
-2.27036744,31.68709202,839.58,1614071567,0.0,315.6,---
-2.27036769,31.68709225,839.57,1614071568,0.0,315.6,---
-2.27036813,31.68709257,839.54,1614071569,0.0,315.6,---
-2.27036866,31.68709273,839.53,1614071570,0.0,315.6,---
-2.27036914,31.68709294,839.56,1614071571,0.0,315.6,---
-2.27036992,31.68709254,839.57,1614071572,0.0,315.6,---
-2.27037042,31.68709256,839.57,1614071573,0.0,315.6,---
-2.27037100,31.68709250,839.58,1614071574,0.0,315.6,---
-2.27037166,31.68709263,839.63,1614071575,0.0,315.6,---
-2.27037231,31.68709279,839.68,1614071576,0.0,315.6,---
-2.27037281,31.68709300,839.76,1614071577,0.0,315.6,---
-2.27037313,31.68709332,839.80,1614071578,0.0,315.6,---
-2.27037332,31.68709322,839.87,1614071579,0.0,315.6,---
-2.27037376,31.68709340,839.91,1614071580,0.0,315.6,---
-2.27037390,31.68709354,839.97,1614071581,0.0,315.6,---
-2.27037440,31.68709379,840.01,1614071582,0.0,315.6,---
-2.27037431,31.68709429,840.04,1614071583,0.1,315.6,---
-2.27037417,31.68709529,840.06,1614071584,0.1,315.6,---
-2.27037431,31.68709716,840.05,1614071585,0.1,6.3,---
-2.27037448,31.68709770,840.06,1614071586,0.1,6.3,---
-2.27037506,31.68709879,840.06,1614071587,0.1,6.3,---
-2.27037551,31.68709902,840.06,1614071588,0.0,6.3,---
-2.27037572,31.68709975,840.06,1614071589,0.0,6.3,---
-2.27037504,31.68710052,840.05,1614071590,0.1,48.1,---
-2.27037472,31.68710019,840.05,1614071591,0.1,48.1,---
-2.27037497,31.68709971,840.04,1614071592,0.0,48.1,---
-2.27037484,31.68709898,840.01,1614071593,0.1,48.1,---
-2.27037603,31.68709906,839.97,1614071594,0.0,48.1,---
-2.27037668,31.68709979,839.96,1614071595,0.1,48.1,---
-2.27037757,31.68709821,840.02,1614071596,0.0,48.1,---
-2.27037823,31.68709722,840.04,1614071597,0.0,48.1,---
-2.27037813,31.68709663,840.06,1614071598,0.1,48.1,---
-2.27037843,31.68709667,840.07,1614071599,0.0,48.1,---
-2.27037817,31.68709738,840.11,1614071600,0.0,48.1,---
-2.27037787,31.68709843,840.15,1614071601,0.1,48.1,---
-2.27037800,31.68709870,840.21,1614071602,0.1,48.1,---
-2.27037707,31.68709896,840.23,1614071603,0.1,48.1,---
-2.27037682,31.68709916,840.27,1614071604,0.0,48.1,---
-2.27037752,31.68709826,840.27,1614071605,0.1,48.1,---
-2.27037891,31.68709932,840.34,1614071606,0.0,48.1,---
-2.27038051,31.68709978,840.42,1614071607,0.1,48.1,---
-2.27038199,31.68710049,840.44,1614071608,0.1,48.1,---
-2.27038194,31.68710020,840.46,1614071609,0.0,48.1,---
-2.27038188,31.68710188,840.47,1614071610,0.1,48.1,---
-2.27038228,31.68710287,840.50,1614071611,0.1,348.8,---
-2.27038127,31.68710317,840.49,1614071612,0.1,32.3,---
-2.27038136,31.68710239,840.48,1614071613,0.0,32.3,---
-2.27038172,31.68710226,840.44,1614071614,0.0,32.3,---
-2.27038182,31.68710063,840.46,1614071615,0.0,32.3,---
-2.27038163,31.68709947,840.47,1614071616,0.0,32.3,---
-2.27038201,31.68709831,840.48,1614071617,0.0,32.3,---
-2.27038235,31.68709762,840.47,1614071618,0.0,32.3,---
-2.27038221,31.68709623,840.48,1614071619,0.1,196.2,---
-2.27038101,31.68709619,840.50,1614071620,0.1,196.2,---
-2.27038004,31.68709688,840.48,1614071621,0.1,196.2,---
-2.27037945,31.68709705,840.46,1614071622,0.0,196.2,---
-2.27037865,31.68709673,840.46,1614071623,0.0,196.2,---
-2.27037842,31.68709663,840.41,1614071624,0.1,196.2,---
-2.27037789,31.68709651,840.38,1614071625,0.1,196.2,---
-2.27037730,31.68709709,840.34,1614071626,0.0,196.2,---
-2.27037554,31.68709730,840.30,1614071627,0.1,196.2,---
-2.27037436,31.68709727,840.29,1614071628,0.0,196.2,---
-2.27037314,31.68709705,840.31,1614071629,0.0,196.2,---
-2.27037257,31.68709557,840.33,1614071630,0.1,196.2,---
-2.27037267,31.68709508,840.30,1614071631,0.1,196.2,---
-2.27037218,31.68709475,840.30,1614071632,0.0,196.2,---
-2.27037076,31.68709388,840.31,1614071633,0.1,196.2,---
-2.27036911,31.68709307,840.31,1614071634,0.1,119.3,---
-2.27036877,31.68709255,840.32,1614071635,0.0,119.3,---
-2.27036881,31.68709188,840.34,1614071636,0.0,119.3,---
-2.27036943,31.68709102,840.32,1614071637,0.0,119.3,---
-2.27036995,31.68709028,840.33,1614071638,0.1,119.3,---
-2.27036959,31.68709005,840.32,1614071639,0.0,119.3,---
-2.27036939,31.68708647,840.39,1614071640,0.1,119.3,---
-2.27037023,31.68708166,840.45,1614071641,0.1,165.9,---
-2.27037171,31.68707939,840.43,1614071642,0.1,165.9,---
-2.27037234,31.68707786,840.39,1614071643,0.0,165.9,---
-2.27037327,31.68707520,840.37,1614071644,0.1,165.9,---
-2.27037431,31.68707326,840.35,1614071645,0.0,165.9,---
-2.27037590,31.68707078,840.33,1614071646,0.0,165.9,---
-2.27037664,31.68706974,840.30,1614071647,0.1,165.9,---
-2.27037817,31.68706876,840.30,1614071648,0.1,165.9,---
-2.27037891,31.68706820,840.32,1614071649,0.0,165.9,---
-2.27037881,31.68706869,840.31,1614071650,0.1,165.9,---
-2.27037936,31.68706846,840.29,1614071651,0.0,165.9,---
-2.27037954,31.68706883,840.31,1614071652,0.0,165.9,---
-2.27037962,31.68706945,840.33,1614071653,0.0,165.9,---
-2.27037916,31.68707010,840.35,1614071654,0.1,165.9,---
-2.27037897,31.68707046,840.33,1614071655,0.0,165.9,---
-2.27038074,31.68707033,840.36,1614071656,0.0,165.9,---
-2.27038239,31.68706936,840.41,1614071657,0.1,165.9,---
-2.27038371,31.68706902,840.47,1614071658,0.0,165.9,---
-2.27038452,31.68706847,840.50,1614071659,0.0,165.9,---
-2.27038481,31.68706870,840.50,1614071660,0.0,165.9,---
-2.27038576,31.68706989,840.49,1614071661,0.1,165.9,---
-2.27038594,31.68706952,840.49,1614071662,0.1,165.9,---
-2.27038620,31.68706777,840.48,1614071663,0.2,205.5,---
-2.27038502,31.68706908,840.46,1614071664,0.0,205.5,---
-2.27038381,31.68707030,840.42,1614071665,0.1,205.5,---
-2.27038315,31.68707033,840.37,1614071666,0.0,205.5,---
-2.27038279,31.68707130,840.32,1614071667,0.1,205.5,---
-2.27038351,31.68707155,840.28,1614071668,0.1,205.5,---
-2.27038412,31.68707244,840.23,1614071669,0.1,1.1,---
-2.27038556,31.68707289,840.21,1614071670,0.1,323.7,---
-2.27038550,31.68707386,840.17,1614071671,0.1,355.0,---
-2.27038619,31.68707210,840.14,1614071672,0.1,355.0,---
-2.27038759,31.68707205,840.07,1614071673,0.1,269.6,---
-2.27038853,31.68707223,840.04,1614071674,0.1,269.6,---
-2.27038865,31.68707128,839.98,1614071675,0.1,269.6,---
-2.27038835,31.68707163,839.92,1614071676,0.0,269.6,---
-2.27038869,31.68707240,839.86,1614071677,0.1,269.6,---
-2.27038868,31.68707303,839.82,1614071678,0.1,269.6,---
-2.27038874,31.68707219,839.77,1614071679,0.0,269.6,---
-2.27038976,31.68707394,839.72,1614071680,0.1,339.8,---
-2.27039059,31.68707274,839.70,1614071681,0.1,339.8,---
-2.27038849,31.68707345,839.64,1614071682,0.1,339.8,---
-2.27038770,31.68707533,839.60,1614071683,0.1,3.5,---
-2.27038643,31.68707495,839.59,1614071684,0.1,3.5,---
-2.27038528,31.68707566,839.58,1614071685,0.1,3.5,---
-2.27038517,31.68707608,839.54,1614071686,0.1,3.5,---
-2.27038308,31.68707528,839.56,1614071687,0.1,3.5,---
-2.27038087,31.68707484,839.56,1614071688,0.1,3.5,---
-2.27037959,31.68707477,839.57,1614071689,0.0,3.5,---
-2.27037847,31.68707571,839.55,1614071690,0.1,3.5,---
-2.27037651,31.68707713,839.55,1614071691,0.2,34.4,---
-2.27037729,31.68707858,839.55,1614071692,0.1,354.0,---
-2.27037815,31.68707927,839.54,1614071693,0.1,354.0,---
-2.27037853,31.68708056,839.51,1614071694,0.1,354.0,---
-2.27037814,31.68708261,839.45,1614071695,0.1,10.3,---
-2.27037860,31.68708164,839.41,1614071696,0.0,10.3,---
-2.27037980,31.68708258,839.39,1614071697,0.0,10.3,---
-2.27037781,31.68708320,839.41,1614071698,0.1,52.3,---
-2.27037614,31.68708310,839.37,1614071699,0.1,83.4,---
-2.27037568,31.68708312,839.36,1614071700,0.1,117.7,---
-2.27037479,31.68708363,839.34,1614071701,0.1,117.7,---
-2.27037520,31.68708447,839.32,1614071702,0.1,117.7,---
-2.27037596,31.68708716,839.29,1614071703,0.1,117.7,---
-2.27037639,31.68708853,839.17,1614071704,0.1,302.6,---
-2.27037620,31.68708906,839.10,1614071705,0.0,302.6,---
-2.27037579,31.68708991,839.00,1614071706,0.0,302.6,---
-2.27037649,31.68709096,838.87,1614071707,0.1,302.6,---
-2.27037699,31.68709338,838.72,1614071708,0.1,355.7,---
-2.27037839,31.68709335,838.65,1614071709,0.1,355.7,---
-2.27037899,31.68709498,838.59,1614071710,0.1,350.4,---
-2.27037903,31.68709576,838.52,1614071711,0.1,6.0,---
-2.27037851,31.68709455,838.43,1614071712,0.1,6.0,---
-2.27037860,31.68709352,838.39,1614071713,0.0,6.0,---
-2.27037989,31.68709283,838.36,1614071714,0.1,6.0,---
-2.27037934,31.68709151,838.42,1614071715,0.0,6.0,---
-2.27038096,31.68708968,838.38,1614071716,0.0,6.0,---
-2.27038234,31.68708859,838.40,1614071717,0.0,6.0,---
-2.27038268,31.68708770,838.39,1614071718,0.1,6.0,---
-2.27038336,31.68708735,838.32,1614071719,0.0,6.0,---
-2.27038174,31.68708767,838.33,1614071720,0.1,42.6,---
-2.27038155,31.68708745,838.32,1614071721,0.1,42.6,---
-2.27038203,31.68708853,838.30,1614071722,0.1,42.6,---
-2.27038272,31.68708737,838.38,1614071723,0.0,42.6,---
-2.27038356,31.68708622,838.43,1614071724,0.0,42.6,---
-2.27038439,31.68708628,838.45,1614071725,0.1,42.6,---
-2.27038434,31.68708706,838.51,1614071726,0.1,42.6,---
-2.27038460,31.68708853,838.54,1614071727,0.1,357.7,---
-2.27038496,31.68708998,838.60,1614071728,0.2,5.7,---
-2.27038629,31.68709173,838.65,1614071729,0.2,346.2,---
-2.27038737,31.68709262,838.69,1614071730,0.1,349.3,---
-2.27038916,31.68709396,838.72,1614071731,0.1,344.9,---
-2.27038894,31.68709343,838.82,1614071732,0.1,352.9,---
-2.27038715,31.68709244,838.91,1614071733,0.1,352.9,---
-2.27038491,31.68709192,839.00,1614071734,0.1,8.9,---
-2.27038428,31.68709225,839.06,1614071735,0.1,8.1,---
-2.27038511,31.68709175,839.09,1614071736,0.1,8.1,---
-2.27038388,31.68709166,839.08,1614071737,0.0,8.1,---
-2.27038298,31.68709132,839.08,1614071738,0.0,8.1,---
-2.27038259,31.68709095,839.13,1614071739,0.0,8.1,---
-2.27038191,31.68709228,839.18,1614071740,0.0,8.1,---
-2.27038086,31.68709297,839.26,1614071741,0.1,8.1,---
-2.27038041,31.68709352,839.29,1614071742,0.0,8.1,---
-2.27038106,31.68709386,839.32,1614071743,0.1,8.1,---
-2.27038106,31.68709561,839.37,1614071744,0.1,8.1,---
-2.27038065,31.68709836,839.38,1614071745,0.1,349.3,---
-2.27037981,31.68710090,839.41,1614071746,0.2,1.1,---
-2.27037827,31.68710304,839.42,1614071747,0.2,8.6,---
-2.27037797,31.68710291,839.45,1614071748,0.1,8.6,---
-2.27037814,31.68710359,839.49,1614071749,0.1,8.6,---
-2.27037806,31.68710415,839.52,1614071750,0.1,8.6,---
-2.27037809,31.68710583,839.53,1614071751,0.1,333.3,---
-2.27037927,31.68710692,839.54,1614071752,0.1,317.2,---
-2.27037978,31.68710503,839.64,1614071753,0.1,317.2,---
-2.27038098,31.68710042,839.64,1614071754,0.2,215.9,---
-2.27038276,31.68709083,839.67,1614071755,0.5,198.9,---
-2.27038698,31.68707868,839.69,1614071756,0.9,198.9,---
-2.27039027,31.68706500,839.61,1614071757,1.1,196.1,---
-2.27039053,31.68705470,839.57,1614071758,1.0,186.2,---
-2.27039198,31.68704078,839.53,1614071759,1.2,185.8,---
-2.27039220,31.68702437,839.51,1614071760,1.8,178.8,---
-2.27039098,31.68700420,839.54,1614071761,2.1,172.5,---
-2.27038510,31.68698073,839.62,1614071762,2.6,159.1,---
-2.27037205,31.68695794,839.61,1614071763,2.6,147.4,---
-2.27035655,31.68693709,839.58,1614071764,2.7,148.3,---
-2.27033807,31.68691349,839.60,1614071765,3.2,143.1,---
-2.27031620,31.68688934,839.60,1614071766,3.4,140.2,---
-2.27029277,31.68686617,839.61,1614071767,3.2,135.6,---
-2.27026638,31.68684153,839.54,1614071768,3.4,134.1,---
-2.27024212,31.68681971,839.78,1614071769,3.1,125.9,---
